ip_id,src_ip,dst_ip,dst_port,hops,hop_count
2663,10.0.0.1,10.0.0.10,5000,0->1->0->1->2->3->4->3->4->3->4->3->5->4->6->1->0->2->8->5->7->8->7->6->9,25
2719,10.0.0.1,10.0.0.10,5000,0->1->2->3->1->4->0->4->5->3->6->5->4->6->7->5->8->4->8->7->9->6->1->2->0,25
4878,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->2->4->3->4->2->3->4->5->2->5->6->4->6->5->7->8->9->7->6,25
4880,10.0.0.1,10.0.0.10,5000,0->1->0->1->0->1->0->1->0->2->3->4->2->5->3->6->4->6->8->7->5->8->6->7->9,25
30,10.0.0.1,10.0.0.10,5000,0->1->0->2->3->2->3->2->4->5->3->5->4->5->6->4->6->5->6->5->7->8->6->8->9->7,26
68,10.0.0.1,10.0.0.10,5000,0->1->0->1->2->0->2->3->2->4->5->4->3->5->6->3->4->6->7->5->7->8->6->8->7->9,26
75,10.0.0.1,10.0.0.10,5000,0->1->0->1->2->0->2->3->4->5->4->5->3->5->6->3->4->6->7->5->7->8->6->8->7->9,26
84,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->4->5->4->3->4->3->4->5->3->5->4->3->6->5->7->8->6->8->7->9,26
85,10.0.0.1,10.0.0.10,5000,0->1->0->1->0->1->2->0->2->3->5->2->4->5->3->5->6->4->6->5->7->8->6->8->7->9,26
2716,10.0.0.1,10.0.0.10,5000,0->1->0->1->2->3->2->4->6->5->3->5->6->4->6->5->7->8->4->8->6->9->7->1->2->0,26
4937,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->5->4->2->5->4->5->4->5->3->6->4->6->4->7->8->5->8->6->9->7,26
26,10.0.0.1,10.0.0.10,5000,0->1->0->2->3->4->2->4->3->4->5->3->5->4->5->6->4->6->5->6->7->5->7->6->8->7->9,27
36,10.0.0.1,10.0.0.10,5000,0->1->0->1->0->1->2->0->2->3->2->3->2->4->5->3->5->4->6->5->6->7->5->7->6->8->7->9,28
4910,10.0.0.1,10.0.0.10,5000,0->1->0->1->0->1->0->1->2->0->2->3->1->3->2->4->5->6->4->6->4->5->8->7->8->9->6->7,28
4919,10.0.0.1,10.0.0.10,5000,0->1->0->1->0->1->0->1->2->0->2->1->3->2->5->4->5->6->4->6->8->7->5->4->8->9->6->7,28
5572,10.0.0.1,10.0.0.10,5000,0->1->2->1->0->2->3->2->4->3->4->2->3->4->2->3->2->3->4->2->3->5->4->2->5->3->6->4,28
2753,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->2->4->6->5->3->5->4->5->4->5->4->5->6->4->6->5->8->4->7->8->6->7->9,29
5570,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->2->4->3->2->4->3->2->3->2->3->2->4->3->2->4->3->5->2->4->5->4->3->6,29
5565,10.0.0.1,10.0.0.10,5000,0->1->0->2->3->2->5->4->5->6->4->6->7->6->5->7->6->7->6->7->5->6->5->7->6->5->7->6->5->7,30
2,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->2->4->5->3->5->4->6->7->6->8->5->6->5->8->6->7->9->5->8->9->7->8->6->5->7,31
5566,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->1->3->4->2->5->6->4->6->7->5->6->7->6->7->6->5->7->6->5->7->6->7->6->7->5,31
5563,10.0.0.1,10.0.0.10,5000,0->1->2->1->0->2->3->5->4->5->6->4->6->7->6->7->5->6->7->5->6->7->6->7->5->6->7->5->6->5->4->7,32
5564,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->3->2->3->2->4->5->6->4->6->7->5->6->7->6->5->7->6->7->6->5->7->6->7->6->5->7->4,32
5568,10.0.0.1,10.0.0.10,5000,0->1->2->1->2->0->2->3->4->2->5->6->4->6->7->5->6->5->7->6->7->5->4->6->7->6->7->6->7->5->6->5->7,33
5569,10.0.0.1,10.0.0.10,5000,0->1->0->2->3->4->2->5->4->6->3->6->5->7->6->5->7->6->7->6->5->4->7->6->7->4->5->6->7->6->5->7->4,33
5562,10.0.0.1,10.0.0.10,5000,0->1->2->0->2->1->3->2->3->5->2->4->5->4->6->7->6->5->7->4->6->7->5->6->7->5->6->7->5->6->5->7->6->7,34
5567,10.0.0.1,10.0.0.10,5000,0->1->0->2->3->2->4->3->2->3->2->4->5->6->4->6->5->4->7->6->5->7->6->5->7->6->7->6->5->7->6->7->5->6->7->5,36
